#Ensembl Gene ID,Ensembl Transcript ID,Associated Gene Name,Chromosome Name,Strand,Transcription Start Site (TSS),APPRIS principal isoform annotation
ENSG00000131095,ENST00000253408,GFAP,17,-1,44915552,APPRIS principal isoform [04-11-2014]
ENSG00000111325,ENST00000228922,OGFOD2,12,1,122975220,APPRIS principal isoform [04-11-2014]
ENSG00000197532,ENST00000302617,OR6Y1,1,-1,158548105,APPRIS principal isoform [04-11-2014]
ENSG00000104497,ENST00000396330,SNX16,8,-1,81842286,APPRIS principal isoform [04-11-2014]
ENSG00000275342,ENST00000615670,SGK223;,8,-1,8386498,APPRIS principal isoform [04-11-2014]
ENSG00000236371,ENST00000433030,CT47A1,X,-1,120985788,APPRIS principal isoform [04-11-2014]
ENSG00000166920,ENST00000344300,C15orf48,15,1,45430607,APPRIS principal isoform [04-11-2014]
ENSG00000138801,ENST00000265174,PAPSS1,4,-1,107720452,APPRIS principal isoform [04-11-2014]
ENSG00000275342,ENST00000622241,SGK223;,8,-1,8381747,APPRIS principal isoform [04-11-2014]
ENSG00000163114,ENST00000295266,PDHA2,4,1,95840019,APPRIS principal isoform [04-11-2014]
ENSG00000143393,ENST00000368872,PI4KB,1,-1,151327419,APPRIS principal isoform [04-11-2014]
ENSG00000101439,ENST00000376925,CST3,20,-1,23638026,APPRIS principal isoform [04-11-2014]
ENSG00000152056,ENST00000446015,AP1S3,2,-1,223837484,APPRIS principal isoform [04-11-2014]
ENSG00000101439,ENST00000398409,CST3,20,-1,23638473,APPRIS principal isoform [04-11-2014]
ENSG00000239264,ENST00000379757,TXNDC5,6,-1,7910814,APPRIS principal isoform [04-11-2014]
ENSG00000186440,ENST00000334632,OR6P1,1,-1,158563604,APPRIS principal isoform [04-11-2014]
ENSG00000123360,ENST00000243052,PDE1B,12,1,54549350,APPRIS principal isoform [04-11-2014]
ENSG00000183114,ENST00000332947,FAM43B,1,1,20552439,APPRIS principal isoform [04-11-2014]
ENSG00000145740,ENST00000396591,SLC30A5,5,1,69093646,APPRIS principal isoform [04-11-2014]
ENSG00000211715,ENST00000390362,TRBV5-3,7,1,142389202,APPRIS principal isoform [04-11-2014]
ENSG00000140284,ENST00000267842,SLC27A2,15,1,50182196,APPRIS principal isoform [04-11-2014]
ENSG00000112531,ENST00000361752,QKI,6,1,163414643,APPRIS principal isoform [04-11-2014]
ENSG00000198860,ENST00000361641,TSEN15,1,1,184051677,APPRIS principal isoform [04-11-2014]
ENSG00000279111,ENST00000623167,OR10X1,1,-1,158579899,APPRIS principal isoform [04-11-2014]
ENSG00000279111,ENST00000625122,OR10X1,1,-1,158579899,APPRIS principal isoform [04-11-2014]
ENSG00000138587,ENST00000260453,MNS1,15,-1,56465137,APPRIS principal isoform [04-11-2014]
ENSG00000074319,ENST00000251968,TSG101,11,-1,18527232,APPRIS principal isoform [04-11-2014]
ENSG00000130702,ENST00000252999,LAMA5,20,-1,62367312,APPRIS principal isoform [04-11-2014]
ENSG00000226397,ENST00000549828,C12orf77,12,-1,24997439,APPRIS principal isoform [04-11-2014]
ENSG00000187135,ENST00000335523,VSTM2B,19,1,29526499,APPRIS principal isoform [04-11-2014]
ENSG00000076662,ENST00000160262,ICAM3,19,-1,10339823,APPRIS principal isoform [04-11-2014]
ENSG00000101246,ENST00000619493,ARFRP1,20,-1,63707853,APPRIS principal isoform [04-11-2014]
ENSG00000101246,ENST00000622789,ARFRP1,20,-1,63708013,APPRIS principal isoform [04-11-2014]
ENSG00000171234,ENST00000305231,UGT2B7,4,1,69096475,APPRIS principal isoform [04-11-2014]
ENSG00000130726,ENST00000253024,TRIM28,19,1,58544469,APPRIS principal isoform [04-11-2014]
ENSG00000181652,ENST00000605952,ATG9B,7,-1,151024499,APPRIS principal isoform [04-11-2014]
ENSG00000131400,ENST00000253719,NAPSA,19,-1,50365830,APPRIS principal isoform [04-11-2014]
ENSG00000139679,ENST00000378434,LPAR6,13,-1,48444704,APPRIS principal isoform [04-11-2014]
ENSG00000139679,ENST00000345941,LPAR6,13,-1,48426907,APPRIS principal isoform [04-11-2014]
ENSG00000198440,ENST00000333201,ZNF583,19,1,56404332,APPRIS principal isoform [04-11-2014]
ENSG00000185372,ENST00000329365,OR2V1,5,-1,181125304,APPRIS principal isoform [04-11-2014]
ENSG00000198718,ENST00000361462,FAM179B,14,1,44962239,APPRIS principal isoform [04-11-2014]
ENSG00000139679,ENST00000620633,LPAR6,13,-1,48415810,APPRIS principal isoform [04-11-2014]
ENSG00000183208,ENST00000558017,GDPGP1,15,1,90233808,APPRIS principal isoform [04-11-2014]
ENSG00000136631,ENST00000369130,VPS45,1,1,150067312,APPRIS principal isoform [04-11-2014]
ENSG00000198794,ENST00000425597,SCAMP5,15,1,74995532,APPRIS principal isoform [04-11-2014]
ENSG00000158092,ENST00000288986,NCK1,3,1,136862208,APPRIS principal isoform [04-11-2014]
ENSG00000178395,ENST00000366875,CCDC185,1,1,223393417,APPRIS principal isoform [04-11-2014]
ENSG00000198440,ENST00000291598,ZNF583,19,1,56404014,APPRIS principal isoform [04-11-2014]
ENSG00000141562,ENST00000309794,NARF,17,1,82458606,APPRIS principal isoform [04-11-2014]
ENSG00000183208,ENST00000329600,GDPGP1,15,1,90240888,APPRIS principal isoform [04-11-2014]
ENSG00000158092,ENST00000481752,NCK1,3,1,136862208,APPRIS principal isoform [04-11-2014]
ENSG00000179520,ENST00000323346,SLC17A8,12,1,100357079,APPRIS principal isoform [04-11-2014]
ENSG00000184574,ENST00000329858,LPAR5,12,-1,6636447,APPRIS principal isoform [04-11-2014]
ENSG00000229924,ENST00000512047,FAM90A26,4,1,9170409,APPRIS principal isoform [04-11-2014]
ENSG00000211598,ENST00000390243,IGKV4-1,2,1,88885397,APPRIS principal isoform [04-11-2014]
ENSG00000181652,ENST00000469530,ATG9B,7,-1,151024423,APPRIS principal isoform [04-11-2014]
ENSG00000184574,ENST00000431922,LPAR5,12,-1,6631649,APPRIS principal isoform [04-11-2014]
ENSG00000104983,ENST00000595358,CCDC61,19,1,45995467,APPRIS principal isoform [04-11-2014]
ENSG00000204970,ENST00000504120,PCDHA1,5,1,140786291,APPRIS principal isoform [04-11-2014]
ENSG00000187037,ENST00000447769,GPR141,7,1,37683872,APPRIS principal isoform [04-11-2014]
ENSG00000164099,ENST00000296498,PRSS12,4,-1,118353003,APPRIS principal isoform [04-11-2014]
ENSG00000187037,ENST00000334425,GPR141,7,1,37740394,APPRIS principal isoform [04-11-2014]
ENSG00000109390,ENST00000503997,NDUFC1,4,-1,139295815,APPRIS principal isoform [04-11-2014]
ENSG00000132275,ENST00000254605,RRP8,11,-1,6603620,APPRIS principal isoform [04-11-2014]
ENSG00000124104,ENST00000372542,SNX21,20,1,45833895,APPRIS principal isoform [04-11-2014]
ENSG00000184350,ENST00000389832,MRGPRE,11,-1,3232386,APPRIS principal isoform [04-11-2014]
ENSG00000198794,ENST00000361900,SCAMP5,15,1,74995598,APPRIS principal isoform [04-11-2014]
ENSG00000148734,ENST00000277942,NPFFR1,10,-1,70283676,APPRIS principal isoform [04-11-2014]
ENSG00000119397,ENST00000373855,CNTRL,9,1,121075012,APPRIS principal isoform [04-11-2014]
ENSG00000198721,ENST00000380118,ECI2,6,-1,4135597,APPRIS principal isoform [04-11-2014]
ENSG00000109390,ENST00000394228,NDUFC1,4,-1,139302551,APPRIS principal isoform [04-11-2014]
ENSG00000136518,ENST00000429709,ACTL6A,3,1,179562880,APPRIS principal isoform [04-11-2014]
ENSG00000109390,ENST00000505036,NDUFC1,4,-1,139301204,APPRIS principal isoform [04-11-2014]
ENSG00000213214,ENST00000378115,ARHGEF35,7,-1,144195655,APPRIS principal isoform [04-11-2014]
ENSG00000100410,ENST00000216252,PHF5A,22,-1,41468725,APPRIS principal isoform [04-11-2014]
ENSG00000185610,ENST00000332700,DBX2,12,-1,45051099,APPRIS principal isoform [04-11-2014]
ENSG00000067057,ENST00000381125,PFKP,10,1,3067520,APPRIS principal isoform [04-11-2014]
ENSG00000166394,ENST00000299498,CYB5R2,11,-1,7673501,APPRIS principal isoform [04-11-2014]
ENSG00000221845,ENST00000623338,C7orf65,7,1,47655279,APPRIS principal isoform [04-11-2014]
ENSG00000138109,ENST00000260682,CYP2C9,10,1,94938671,APPRIS principal isoform [04-11-2014]
ENSG00000151835,ENST00000382292,SACS,13,-1,23411513,APPRIS principal isoform [04-11-2014]
ENSG00000134640,ENST00000257068,MTNR1B,11,1,92969720,APPRIS principal isoform [04-11-2014]
ENSG00000138411,ENST00000260983,HECW2,2,-1,196592611,APPRIS principal isoform [04-11-2014]
ENSG00000168876,ENST00000544612,ANKRD49,11,1,94493629,APPRIS principal isoform [04-11-2014]
ENSG00000166394,ENST00000533558,CYB5R2,11,-1,7674208,APPRIS principal isoform [04-11-2014]
ENSG00000196224,ENST00000399685,KRTAP5-3,11,-1,1608463,APPRIS principal isoform [04-11-2014]
ENSG00000136824,ENST00000374793,SMC2,9,1,104094326,APPRIS principal isoform [04-11-2014]
ENSG00000151835,ENST00000382298,SACS,13,-1,23433728,APPRIS principal isoform [04-11-2014]
ENSG00000109390,ENST00000394223,NDUFC1,4,-1,139302479,APPRIS principal isoform [04-11-2014]
ENSG00000163536,ENST00000446050,SERPINI1,3,1,167735430,APPRIS principal isoform [04-11-2014]
ENSG00000204613,ENST00000449742,TRIM10,6,-1,30160934,APPRIS principal isoform [04-11-2014]
ENSG00000109390,ENST00000539387,NDUFC1,4,-1,139302551,APPRIS principal isoform [04-11-2014]
ENSG00000109390,ENST00000539002,NDUFC1,4,-1,139301210,APPRIS principal isoform [04-11-2014]
ENSG00000109390,ENST00000544855,NDUFC1,4,-1,139301210,APPRIS principal isoform [04-11-2014]
ENSG00000106635,ENST00000223368,BCL7B,7,-1,73558002,APPRIS principal isoform [04-11-2014]
ENSG00000104427,ENST00000263849,ZC2HC1A,8,1,78666047,APPRIS principal isoform [04-11-2014]
ENSG00000136824,ENST00000374787,SMC2,9,1,104094564,APPRIS principal isoform [04-11-2014]
ENSG00000166866,ENST00000300119,MYO1A,12,-1,57050117,APPRIS principal isoform [04-11-2014]
ENSG00000163536,ENST00000295777,SERPINI1,3,1,167735723,APPRIS principal isoform [04-11-2014]
ENSG00000146826,ENST00000316937,C7orf43,7,-1,100158685,APPRIS principal isoform [04-11-2014]
ENSG00000181610,ENST00000313608,MRPS23,17,-1,57850056,APPRIS principal isoform [04-11-2014]
ENSG00000166866,ENST00000442789,MYO1A,12,-1,57050765,APPRIS principal isoform [04-11-2014]
ENSG00000104267,ENST00000285379,CA2,8,1,85463852,APPRIS principal isoform [04-11-2014]
ENSG00000083782,ENST00000261172,EPYC,12,-1,91005026,APPRIS principal isoform [04-11-2014]
ENSG00000168876,ENST00000302755,ANKRD49,11,1,94496600,APPRIS principal isoform [04-11-2014]
ENSG00000073614,ENST00000399788,KDM5A,12,-1,389454,APPRIS principal isoform [04-11-2014]
ENSG00000106809,ENST00000262551,OGN,9,-1,92404559,APPRIS principal isoform [04-11-2014]
ENSG00000134001,ENST00000256383,EIF2S1,14,1,67359997,APPRIS principal isoform [04-11-2014]
ENSG00000163902,ENST00000296255,RPN1,3,-1,128650849,APPRIS principal isoform [04-11-2014]
ENSG00000106809,ENST00000375561,OGN,9,-1,92404613,APPRIS principal isoform [04-11-2014]
ENSG00000142025,ENST00000269945,DMRTC2,19,1,41845055,APPRIS principal isoform [04-11-2014]
ENSG00000136003,ENST00000311893,ISCU,12,1,108562601,APPRIS principal isoform [04-11-2014]
ENSG00000134001,ENST00000466499,EIF2S1,14,1,67364008,APPRIS principal isoform [04-11-2014]
ENSG00000146066,ENST00000274787,HIGD2A,5,1,176388747,APPRIS principal isoform [04-11-2014]
ENSG00000119397,ENST00000238341,CNTRL,9,1,121088296,APPRIS principal isoform [04-11-2014]
ENSG00000103241,ENST00000262426,FOXF1,16,1,86510527,APPRIS principal isoform [04-11-2014]
ENSG00000176953,ENST00000320805,NFATC2IP,16,1,28950937,APPRIS principal isoform [04-11-2014]
ENSG00000212807,ENST00000391496,OR2A42,7,-1,144232843,APPRIS principal isoform [04-11-2014]
ENSG00000180998,ENST00000321662,GPR137C,14,1,52553148,APPRIS principal isoform [04-11-2014]
ENSG00000173812,ENST00000469257,EIF1,17,1,41688893,APPRIS principal isoform [04-11-2014]
ENSG00000198816,ENST00000597229,ZNF358,19,1,7516118,APPRIS principal isoform [04-11-2014]
ENSG00000169474,ENST00000368762,SPRR1A,1,1,152985231,APPRIS principal isoform [04-11-2014]
ENSG00000005421,ENST00000222381,PON1,7,-1,95324707,APPRIS principal isoform [04-11-2014]
ENSG00000104689,ENST00000221132,TNFRSF10A,8,-1,23225126,APPRIS principal isoform [04-11-2014]
ENSG00000198816,ENST00000394341,ZNF358,19,1,7519202,APPRIS principal isoform [04-11-2014]
ENSG00000171357,ENST00000371980,LURAP1,1,1,46203334,APPRIS principal isoform [04-11-2014]
ENSG00000136824,ENST00000286398,SMC2,9,1,104094260,APPRIS principal isoform [04-11-2014]
ENSG00000176979,ENST00000512596,TRIM60,4,1,165031953,APPRIS principal isoform [04-11-2014]
ENSG00000197562,ENST00000248139,RAB40C,16,1,590089,APPRIS principal isoform [04-11-2014]
ENSG00000211727,ENST00000390374,TRBV7-6,7,1,142492132,APPRIS principal isoform [04-11-2014]
ENSG00000103257,ENST00000261622,SLC7A5,16,-1,87869488,APPRIS principal isoform [04-11-2014]
ENSG00000258083,ENST00000548136,OR9A4,7,1,141918817,APPRIS principal isoform [04-11-2014]
ENSG00000176979,ENST00000508504,TRIM60,4,1,165039198,APPRIS principal isoform [04-11-2014]
ENSG00000121933,ENST00000241356,ADORA3,1,-1,111503760,APPRIS principal isoform [04-11-2014]
ENSG00000175591,ENST00000393597,P2RY2,11,1,73218298,APPRIS principal isoform [04-11-2014]
ENSG00000104870,ENST00000221466,FCGRT,19,1,49512279,APPRIS principal isoform [04-11-2014]
ENSG00000176979,ENST00000341062,TRIM60,4,1,165039425,APPRIS principal isoform [04-11-2014]
ENSG00000070886,ENST00000166244,EPHA8,1,1,22563564,APPRIS principal isoform [04-11-2014]
ENSG00000141744,ENST00000269582,PNMT,17,1,39668158,APPRIS principal isoform [04-11-2014]
ENSG00000183379,ENST00000554823,SYNDIG1L,14,-1,74409806,APPRIS principal isoform [04-11-2014]
ENSG00000005073,ENST00000006015,HOXA11,7,-1,27185216,APPRIS principal isoform [04-11-2014]
ENSG00000185928,ENST00000320330,PAGR1,16,1,29815964,APPRIS principal isoform [04-11-2014]
ENSG00000267952,ENST00000599312,CTD-2207O23.12,19,1,7507082,APPRIS principal isoform [04-11-2014]
ENSG00000183379,ENST00000331628,SYNDIG1L,14,-1,74426102,APPRIS principal isoform [04-11-2014]
ENSG00000164638,ENST00000396872,SLC29A4,7,1,5282930,APPRIS principal isoform [04-11-2014]
ENSG00000175591,ENST00000311131,P2RY2,11,1,73218299,APPRIS principal isoform [04-11-2014]
ENSG00000064490,ENST00000303088,RFXANK,19,1,19192230,APPRIS principal isoform [04-11-2014]
ENSG00000153179,ENST00000542104,RASSF3,12,1,64610513,APPRIS principal isoform [04-11-2014]
ENSG00000197562,ENST00000539661,RAB40C,16,1,589669,APPRIS principal isoform [04-11-2014]
ENSG00000177752,ENST00000415895,YIPF7,4,-1,44651628,APPRIS principal isoform [04-11-2014]
ENSG00000164638,ENST00000297195,SLC29A4,7,1,5282969,APPRIS principal isoform [04-11-2014]
ENSG00000197562,ENST00000535977,RAB40C,16,1,589357,APPRIS principal isoform [04-11-2014]
ENSG00000165496,ENST00000298283,RPL10L,14,-1,46651821,APPRIS principal isoform [04-11-2014]
ENSG00000187764,ENST00000450295,SEMA4D,9,-1,89418833,APPRIS principal isoform [04-11-2014]
ENSG00000104870,ENST00000426395,FCGRT,19,1,49513154,APPRIS principal isoform [04-11-2014]
ENSG00000272410,ENST00000437082,RP11-438J1.1,3,1,10249372,APPRIS principal isoform [04-11-2014]
ENSG00000197562,ENST00000538492,RAB40C,16,1,590077,APPRIS principal isoform [04-11-2014]
ENSG00000146729,ENST00000322090,GBAS,7,1,55964581,APPRIS principal isoform [04-11-2014]
ENSG00000211789,ENST00000390437,TRAV12-2,14,1,21887857,APPRIS principal isoform [04-11-2014]
ENSG00000108848,ENST00000505658,LUC7L3,17,1,50719544,APPRIS principal isoform [04-11-2014]
ENSG00000175591,ENST00000393596,P2RY2,11,1,73218457,APPRIS principal isoform [04-11-2014]
ENSG00000187764,ENST00000438547,SEMA4D,9,-1,89479890,APPRIS principal isoform [04-11-2014]
ENSG00000141316,ENST00000269053,SPACA3,17,1,32991869,APPRIS principal isoform [04-11-2014]
ENSG00000163832,ENST00000296149,ELP6,3,-1,47513761,APPRIS principal isoform [04-11-2014]
ENSG00000153179,ENST00000336061,RASSF3,12,1,64610513,APPRIS principal isoform [04-11-2014]
ENSG00000180233,ENST00000323037,ZNRF2,7,1,30284307,APPRIS principal isoform [04-11-2014]
ENSG00000187764,ENST00000422704,SEMA4D,9,-1,89498089,APPRIS principal isoform [04-11-2014]
ENSG00000134504,ENST00000579973,KCTD1,18,-1,26640344,APPRIS principal isoform [04-11-2014]
ENSG00000064490,ENST00000407360,RFXANK,19,1,19192763,APPRIS principal isoform [04-11-2014]
ENSG00000136048,ENST00000258534,DRAM1,12,1,101877351,APPRIS principal isoform [04-11-2014]
ENSG00000125249,ENST00000245304,RAP2A,13,1,97434222,APPRIS principal isoform [04-11-2014]
ENSG00000100290,ENST00000216115,BIK,22,1,43110748,APPRIS principal isoform [04-11-2014]
ENSG00000134504,ENST00000408011,KCTD1,18,-1,26549435,APPRIS principal isoform [04-11-2014]
ENSG00000145029,ENST00000273598,NICN1,3,-1,49429326,APPRIS principal isoform [04-11-2014]
ENSG00000273003,ENST00000301886,ARL2-SNX15,11,1,65014182,APPRIS principal isoform [04-11-2014]
ENSG00000177106,ENST00000318562,EPS8L2,11,1,706113,APPRIS principal isoform [04-11-2014]
ENSG00000175920,ENST00000340083,DOK7,4,1,3463311,APPRIS principal isoform [04-11-2014]
ENSG00000145029,ENST00000423832,NICN1,3,-1,49429308,APPRIS principal isoform [04-11-2014]
ENSG00000090612,ENST00000536435,ZNF268,12,1,133181409,APPRIS principal isoform [04-11-2014]
ENSG00000075188,ENST00000552283,NUP37,12,-1,102120124,APPRIS principal isoform [04-11-2014]
ENSG00000125551,ENST00000359481,PLGLB2,2,1,87748087,APPRIS principal isoform [04-11-2014]
ENSG00000177106,ENST00000533256,EPS8L2,11,1,706117,APPRIS principal isoform [04-11-2014]
ENSG00000134504,ENST00000580059,KCTD1,18,-1,26547118,APPRIS principal isoform [04-11-2014]
ENSG00000101251,ENST00000284951,SEL1L2,20,-1,13990609,APPRIS principal isoform [04-11-2014]
ENSG00000125551,ENST00000410086,PLGLB2,2,1,87748100,APPRIS principal isoform [04-11-2014]
ENSG00000090612,ENST00000228289,ZNF268,12,1,133181474,APPRIS principal isoform [04-11-2014]
ENSG00000168477,ENST00000375244,TNXB,6,-1,32109374,APPRIS principal isoform [04-11-2014]
ENSG00000183172,ENST00000331479,SMDT1,22,1,42079695,APPRIS principal isoform [04-11-2014]
ENSG00000187764,ENST00000356444,SEMA4D,9,-1,89455953,APPRIS principal isoform [04-11-2014]
ENSG00000171119,ENST00000303212,NRTN,19,1,5823802,APPRIS principal isoform [04-11-2014]
ENSG00000134504,ENST00000417602,KCTD1,18,-1,26549814,APPRIS principal isoform [04-11-2014]
ENSG00000215695,ENST00000345034,RSC1A1,1,1,15659869,APPRIS principal isoform [04-11-2014]
ENSG00000134504,ENST00000317932,KCTD1,18,-1,26629242,APPRIS principal isoform [04-11-2014]
ENSG00000165288,ENST00000373275,BRWD3,X,-1,80809688,APPRIS principal isoform [04-11-2014]
ENSG00000107223,ENST00000224073,EDF1,9,-1,136866286,APPRIS principal isoform [04-11-2014]
ENSG00000075188,ENST00000251074,NUP37,12,-1,102118583,APPRIS principal isoform [04-11-2014]
ENSG00000204449,ENST00000448984,TRIM49C,11,1,90031106,APPRIS principal isoform [04-11-2014]
ENSG00000145029,ENST00000615713,NICN1,3,-1,49429288,APPRIS principal isoform [04-11-2014]
ENSG00000111644,ENST00000229243,ACRBP,12,-1,6647460,APPRIS principal isoform [04-11-2014]
ENSG00000185043,ENST00000328649,CIB1,15,-1,90234047,APPRIS principal isoform [04-11-2014]
ENSG00000010278,ENST00000382518,CD9,12,1,6199715,APPRIS principal isoform [04-11-2014]
ENSG00000108848,ENST00000240304,LUC7L3,17,1,50719603,APPRIS principal isoform [04-11-2014]
ENSG00000070778,ENST00000556564,PTPN21,14,-1,88554733,APPRIS principal isoform [04-11-2014]
ENSG00000258227,ENST00000546910,CLEC5A,7,-1,141946983,APPRIS principal isoform [04-11-2014]
ENSG00000180730,ENST00000319420,SHISA2,13,-1,26051031,APPRIS principal isoform [04-11-2014]
ENSG00000111713,ENST00000261195,GYS2,12,-1,21604847,APPRIS principal isoform [04-11-2014]
ENSG00000278535,ENST00000618403,DHRS11,17,1,36591798,APPRIS principal isoform [04-11-2014]
ENSG00000276234,ENST00000615182,TADA2A,17,1,37406874,APPRIS principal isoform [04-11-2014]
ENSG00000048544,ENST00000053468,MRPS10,6,-1,42217865,APPRIS principal isoform [04-11-2014]
ENSG00000204946,ENST00000434415,ZNF783,7,1,149262171,APPRIS principal isoform [04-11-2014]
ENSG00000213465,ENST00000246747,ARL2,11,1,65014113,APPRIS principal isoform [04-11-2014]
ENSG00000196338,ENST00000358741,NLGN3,X,1,71144862,APPRIS principal isoform [04-11-2014]
ENSG00000197329,ENST00000358912,PELI1,2,-1,64144454,APPRIS principal isoform [04-11-2014]
ENSG00000143851,ENST00000495688,PTPN7,1,-1,202160594,APPRIS principal isoform [04-11-2014]
ENSG00000101773,ENST00000327155,RBBP8,18,1,22933315,APPRIS principal isoform [04-11-2014]
ENSG00000111358,ENST00000543341,GTF2H3,12,1,123633829,APPRIS principal isoform [04-11-2014]
ENSG00000198723,ENST00000361664,C19orf45,19,1,7497559,APPRIS principal isoform [04-11-2014]
ENSG00000101773,ENST00000399722,RBBP8,18,1,22933826,APPRIS principal isoform [04-11-2014]
ENSG00000155729,ENST00000359878,KCTD18,2,-1,200510063,APPRIS principal isoform [04-11-2014]
ENSG00000231396,ENST00000417945,USP17L10,4,1,9210657,APPRIS principal isoform [04-11-2014]
